Market,City,y15,y14,y10,y05,y03,,t1yr,t5yr,t10yr,t12yr,,Current,ShortTerm,MidTerm,LongTerm
45340,"Taos, NM",-0.24,-0.49,-0.31,-0.45,-0.33,,0.25,0.08,0.21,0.09,,1.8,0.03,0.15,-0.24
45380,"Taylorville, IL",-1.21,-1.13,-0.8,-0.87,-0.94,,-0.08,-0.4,-0.34,-0.27,,-1.84,-3.48,-1.62,-1.56
45460,"Terre Haute, IN",0.04,0.11,0.16,1.07,1.2,,-0.06,-0.12,-1.02,-1.16,,-0.49,-0.55,-2.25,-1.84
45500,"Texarkana, TX-AR",0.1,0.12,0.11,0.06,0.3,,-0.03,-0.02,0.04,-0.2,,-0.13,0.09,0.18,-0.46
45500,"Texarkana, TX-Texarkana, AR",0.1,0.12,0.11,0.06,0.3,,-0.03,-0.02,0.04,-0.2,,-0.13,0.09,0.18,-0.46
45540,"The Villages, FL",-0.38,-0.49,-0.32,-0.6,-0.61,,0.11,-0.06,0.22,0.22,,0.47,-0.8,0.16,-0.07
45580,"Thomaston, GA",-1.36,-1.35,-1.16,-0.97,-1.04,,-0.02,-0.2,-0.39,-0.32,,-1.49,-2.51,-2.1,-1.78
45620,"Thomasville, GA",-0.53,-0.65,-0.87,-0.54,-0.52,,0.12,0.34,0.01,-0.01,,0.43,1.48,-0.86,-0.58
45640,"Thomasville-Lexington, NC",#N/A,#N/A,0.46,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
45660,"Tiffin, OH",-0.71,-0.73,-0.71,-0.58,-0.56,,0.02,0.01,-0.13,-0.14,,-0.53,-0.63,-1.05,-0.96
45700,"Tifton, GA",-0.5,-0.69,-0.57,-0.33,-0.35,,0.2,0.08,-0.17,-0.14,,1.09,-0.16,-0.99,-0.71
45740,"Toccoa, GA",-0.95,-0.95,-0.97,-0.58,-0.75,,0,0.02,-0.37,-0.2,,-0.97,-0.75,-1.86,-1.09
45780,"Toledo, OH",1.6,1.65,1.63,1.57,1.06,,-0.05,-0.03,0.03,0.54,,1.18,1.54,1.68,2.88
45820,"Topeka, KS",0.38,0.35,0.4,1.42,1.51,,0.03,-0.02,-1.04,-1.12,,0.64,0.31,-2.05,-1.4
45860,"Torrington, CT",0.72,0.78,0.83,0.46,0.49,,-0.06,-0.11,0.26,0.23,,0.2,0.21,1.4,1.01
45900,"Traverse City, MI",0.67,0.56,0.53,1.22,1.49,,0.11,0.13,-0.55,-0.82,,1.52,1.43,-0.78,-0.85
45940,"Trenton, NJ",1.64,1.67,1.63,1.71,1.64,,-0.03,0.01,-0.07,-0.01,,1.38,1.79,1.43,1.67
45940,"Trenton-Ewing, NJ",1.64,1.67,1.63,1.71,1.64,,-0.03,0.01,-0.07,-0.01,,1.38,1.79,1.43,1.67
45980,"Troy, AL",-1.03,-1.14,-1.06,-1.1,-1.03,,0.11,0.03,0.07,0,,-0.16,-0.88,-0.92,-1.13
46020,"Truckee-Grass Valley, CA",0.48,0.32,0.46,0.37,0.45,,0.17,0.02,0.11,0.03,,1.83,0.53,0.7,0.43
46060,"Tucson, AZ",1.56,1.49,1.69,1.45,1.48,,0.08,-0.13,0.11,0.08,,2.17,0.79,1.92,1.62
46100,"Tullahoma-Manchester, TN",-0.28,-0.43,-0.25,-0.69,-0.36,,0.16,-0.03,0.42,0.09,,1,-0.53,0.7,-0.5
46100,"Tullahoma, TN",-0.28,-0.43,-0.25,-0.69,-0.36,,0.16,-0.03,0.42,0.09,,1,-0.53,0.7,-0.5
46140,"Tulsa, OK",1.94,1.86,1.99,2.26,2.45,,0.09,-0.04,-0.32,-0.51,,2.65,1.66,1.22,0.97
46180,"Tupelo, MS",0.53,0.46,0.51,0.87,0.93,,0.07,0.02,-0.34,-0.4,,1.1,0.68,-0.3,-0.14
46220,"Tuscaloosa, AL",0.22,0.27,0.33,0.94,0.74,,-0.05,-0.11,-0.73,-0.52,,-0.18,-0.33,-1.39,-0.37
46260,"Tuskegee, AL",#N/A,#N/A,-1.49,-1.19,-1.36,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
46300,"Twin Falls, ID",0.12,0.2,0.08,0.11,-0.04,,-0.08,0.04,0,0.16,,-0.53,0.5,0.06,0.49
46340,"Tyler, TX",0.55,0.68,0.67,1.02,0.9,,-0.13,-0.12,-0.48,-0.35,,-0.51,0.02,-0.47,0.14
46380,"Ukiah, CA",0.03,0.16,0.05,0.1,0.18,,-0.14,-0.02,-0.07,-0.15,,-1.08,0.11,-0.15,-0.3
46420,"Union, SC",#N/A,#N/A,-1.46,-1.26,-1.3,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
46460,"Union City, TN-KY",-1.02,-0.96,-0.9,-0.91,-0.75,,-0.06,-0.12,-0.11,-0.27,,-1.51,-1.59,-1.18,-1.59
46500,"Urbana, OH",-1.03,-1.06,-1.14,-0.96,-1,,0.03,0.1,-0.07,-0.03,,-0.82,-0.36,-1.33,-1.07
46540,"Utica-Rome, NY",0.8,0.88,0.7,0.49,0.32,,-0.09,0.1,0.31,0.48,,0.1,1.54,1.39,1.66
46620,"Uvalde, TX",-0.89,-0.64,-0.91,-0.65,-1.2,,-0.26,0.01,-0.24,0.31,,-2.99,-0.5,-1.49,0.08
46660,"Valdosta, GA",0.02,0.02,0.01,0.85,0.61,,0,0.01,-0.83,-0.59,,0.01,0.14,-1.97,-0.64
46700,"Vallejo-Fairfield, CA",0.88,0.66,0.96,1,1.09,,0.22,-0.08,-0.12,-0.21,,2.64,0.25,0.65,0.46
46740,"Valley, AL",-1.08,-1.35,-1.07,-1.06,-1.19,,0.27,-0.01,-0.02,0.11,,1.09,-1.35,-1.14,-0.82
46780,"Van Wert, OH",-1.16,-1.09,-1.16,-1.09,-1.17,,-0.08,-0.01,-0.08,0.01,,-1.79,-1.05,-1.36,-1.09
46820,"Vermillion, SD",-1.29,-1.48,-1.28,-1.24,-1,,0.2,-0.01,-0.04,-0.28,,0.29,-1.45,-1.41,-1.97
46860,"Vernal, UT",-0.5,-0.22,-0.37,-0.77,-0.84,,-0.28,-0.13,0.28,0.35,,-2.79,-0.92,0.25,0.06
46900,"Vernon, TX",-1.44,-1.64,-1.08,-1.29,-1.18,,0.19,-0.36,-0.16,-0.26,,0.13,-3.74,-1.47,-1.96
46980,"Vicksburg, MS",-0.42,-0.58,-0.49,-0.59,-0.53,,0.16,0.07,0.17,0.11,,0.85,-0.11,-0.13,-0.32
47020,"Victoria, TX",0.03,0.1,0.04,0.63,0.69,,-0.07,-0.01,-0.59,-0.66,,-0.52,0.12,-1.38,-1.04
47080,"Vidalia, GA",-1.01,-0.98,-0.97,#N/A,#N/A,,-0.03,-0.04,#N/A,#N/A,,-1.27,-1.17,#N/A,#N/A
47180,"Vincennes, IN",-0.83,-0.66,-0.7,-0.71,-0.74,,-0.17,-0.13,-0.12,-0.09,,-2.21,-1.38,-1.01,-0.96
47220,"Vineland-Bridgeton, NJ",0.26,0.18,0.28,0.04,0.22,,0.08,-0.02,0.23,0.04,,0.92,0.14,0.78,0.13
47220,"Vineland-Millville-Bridgeton, NJ",0.26,0.18,0.28,0.04,0.22,,0.08,-0.02,0.23,0.04,,0.92,0.14,0.78,0.13
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1.59,1.51,1.69,0.97,1.25,,0.07,-0.1,0.62,0.33,,2.17,0.98,3.1,1.78
47300,"Visalia-Porterville, CA",0.62,0.83,0.68,0.67,0.79,,-0.21,-0.06,-0.05,-0.18,,-1.09,0.54,0.52,0.21
47340,"Wabash, IN",-0.97,-0.97,-0.91,-1.02,-0.99,,0.01,-0.06,0.06,0.03,,-0.92,-1.24,-0.81,-0.98
47380,"Waco, TX",0.7,0.61,0.65,1.01,0.78,,0.09,0.05,-0.31,-0.08,,1.44,0.97,-0.11,0.79
47420,"Wahpeton, ND-MN",-1.03,-1.05,-0.96,-0.91,-1.18,,0.03,-0.06,-0.11,0.15,,-0.8,-1.37,-1.25,-0.55
47460,"Walla Walla, WA",-0.39,-0.4,-0.35,-0.34,-0.45,,0,-0.04,-0.05,0.06,,-0.38,-0.57,-0.5,-0.21
47500,"Walterboro, SC",#N/A,#N/A,-1.05,-1.02,-0.86,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
47540,"Wapakoneta, OH",-0.54,-0.39,-0.51,-0.48,-0.73,,-0.15,-0.03,-0.06,0.2,,-1.74,-0.48,-0.67,-0.01
47580,"Warner Robins, GA",0.19,0.13,0.06,0.04,0.05,,0.06,0.12,0.15,0.14,,0.64,0.94,0.38,0.36
47620,"Warren, PA",-0.73,-0.72,-1,-0.56,-0.82,,-0.01,0.27,-0.17,0.09,,-0.84,0.97,-1.43,-0.36
47660,"Warrensburg, MO",-0.89,-0.97,-0.88,-0.84,-0.76,,0.08,-0.01,-0.06,-0.13,,-0.29,-0.96,-1.04,-1.18
47700,"Warsaw, IN",-0.03,0.2,0.21,-0.19,-0.18,,-0.23,-0.24,0.16,0.15,,-1.86,-1.21,0.56,0.17
47780,"Washington, IN",-0.74,-0.72,-0.72,-0.97,-0.74,,-0.01,-0.02,0.23,0,,-0.86,-0.78,-0.21,-0.98
47820,"Washington, NC",-0.54,-0.26,-0.54,-0.64,-0.74,,-0.27,0,0.1,0.21,,-2.75,-0.17,-0.33,-0.14
47860,"Washington, OH",#N/A,#N/A,-0.68,-0.86,-0.57,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2.32,2.53,2.7,2.58,2.41,,-0.22,-0.38,-0.27,-0.09,,0.54,0.29,2.05,2.33
47940,"Waterloo-Cedar Falls, IA",0.29,0.34,0.58,0.59,0.54,,-0.05,-0.28,-0.3,-0.25,,-0.13,-1.29,-0.15,-0.05
47980,"Watertown, SD",-0.6,-0.68,-0.69,-0.99,-0.73,,0.08,0.09,0.39,0.12,,0.06,-0.06,0.2,-0.71
48020,"Watertown-Fort Atkinson, WI",-0.13,-0.06,-0.01,-0.25,-0.3,,-0.07,-0.12,0.11,0.17,,-0.75,-0.72,0.23,0.15
48060,"Watertown-Fort Drum, NY",0.03,0.14,0.08,0.18,-0.08,,-0.11,-0.05,-0.15,0.11,,-0.9,-0.1,-0.3,0.45
48100,"Wauchula, FL",-0.84,-1.27,-0.77,-1.01,-1.39,,0.43,-0.08,0.17,0.55,,2.61,-1.66,-0.4,0.34
48140,"Wausau, WI",0.5,0.57,0.59,0.4,0.33,,-0.07,-0.09,0.1,0.18,,-0.04,0.1,0.81,0.81
48180,"Waycross, GA",-0.76,-0.82,-0.65,-0.7,-0.28,,0.06,-0.11,-0.06,-0.48,,-0.29,-1.44,-0.81,-1.92
48260,"Weirton-Steubenville, WV-OH",-0.32,-0.38,-0.14,-0.07,-0.05,,0.05,-0.18,-0.26,-0.28,,0.11,-1.38,-0.77,-0.78
48300,"Wenatchee, WA",0.11,0.02,0.16,0.31,0.25,,0.09,-0.05,-0.2,-0.14,,0.85,-0.23,-0.33,-0.06
48340,"West Helena, AR",#N/A,#N/A,-0.94,-1.12,-1.08,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
48460,"West Plains, MO",-0.51,-0.08,-0.64,-0.78,-0.69,,-0.43,0.13,0.27,0.18,,-4,0.76,-0.03,-0.35
48500,"West Point, MS",#N/A,#N/A,-1.39,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
48540,"Wheeling, WV-OH",0.09,-0.06,0.05,0.27,0.31,,0.16,0.04,-0.18,-0.22,,1.37,0.26,-0.39,-0.29
48580,"Whitewater-Elkhorn, WI",0.11,0.21,0.09,0.02,0.02,,-0.1,0.02,0.1,0.09,,-0.69,0.39,0.29,0.21
48580,"Whitewater, WI",0.11,0.21,0.09,0.02,0.02,,-0.1,0.02,0.1,0.09,,-0.69,0.39,0.29,0.21
48620,"Wichita, KS",1.25,1.26,1.23,2.39,2.46,,-0.01,0.02,-1.14,-1.21,,1.15,1.44,-1.44,-0.63
48660,"Wichita Falls, TX",0.14,0.15,0.21,0.6,0.81,,-0.01,-0.07,-0.46,-0.66,,0.03,-0.18,-0.9,-1.07
48700,"Williamsport, PA",-0.01,0.05,-0.07,0.01,0.05,,-0.06,0.05,-0.02,-0.07,,-0.5,0.44,-0.14,-0.18
48740,"Willimantic, CT",#N/A,#N/A,0.01,-0.42,-0.25,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
48780,"Williston, ND",-0.08,-0.12,-0.69,-0.83,-0.65,,0.04,0.61,0.75,0.57,,0.23,3.63,1.02,0.56
48820,"Willmar, MN",-0.58,-0.44,-0.46,-0.45,-0.56,,-0.13,-0.12,-0.12,-0.02,,-1.65,-1.07,-0.78,-0.51
48900,"Wilmington, NC",0.91,0.89,0.88,0.93,1.15,,0.02,0.03,-0.02,-0.24,,1.03,1.16,0.8,0.31
48940,"Wilmington, OH",-1.03,-1.13,-0.84,-1.02,-1,,0.1,-0.2,-0.01,-0.04,,-0.25,-2.25,-0.89,-1.13
48980,"Wilson, NC",-0.14,-0.13,0.02,-0.28,-0.28,,-0.01,-0.16,0.14,0.15,,-0.21,-1.01,0.33,0.07
49020,"Winchester, VA-WV",0.02,0.04,0.01,0.07,-0.18,,-0.02,0.02,-0.05,0.21,,-0.15,0.21,-0.14,0.57
49060,"Winfield, KS",#N/A,#N/A,-0.81,-0.86,-0.98,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
49100,"Winona, MN",-0.47,-0.52,-0.53,-0.76,-0.66,,0.05,0.06,0.29,0.19,,-0.07,-0.07,0.12,-0.31
49180,"Winston-Salem, NC",1.51,1.57,1.19,2.41,2.14,,-0.06,0.32,-0.9,-0.62,,1.03,3.58,-0.94,0.84
49260,"Woodward, OK",-1.02,-0.82,-0.93,-0.92,-0.81,,-0.19,-0.08,-0.09,-0.2,,-2.6,-1.26,-1.17,-1.46
49300,"Wooster, OH",0.19,0.28,0.07,0.02,-0.02,,-0.09,0.11,0.17,0.2,,-0.56,1.03,0.45,0.5
49340,"Worcester, MA-CT",2.22,2.06,2.03,2.03,2.04,,0.16,0.2,0.19,0.18,,3.52,3.31,2.45,2.45
49340,"Worcester, MA",2.22,2.06,2.03,2.03,2.04,,0.16,0.2,0.19,0.18,,3.52,3.31,2.45,2.45
49380,"Worthington, MN",-0.97,-0.98,-0.89,-0.85,-0.83,,0.01,-0.09,-0.12,-0.14,,-0.92,-1.43,-1.19,-1.22
49420,"Yakima, WA",0.5,0.59,0.44,0.43,0.44,,-0.08,0.06,0.07,0.06,,-0.19,1.01,0.59,0.55
49460,"Yankton, SD",-0.87,-1.01,-0.79,-0.98,-0.84,,0.14,-0.08,0.11,-0.03,,0.23,-1.4,-0.57,-1.07
49540,"Yazoo City, MS",#N/A,#N/A,-1.42,-1.11,-0.89,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
49620,"York-Hanover, PA",1.22,1.18,1.18,1.37,1.35,,0.03,0.03,-0.15,-0.14,,1.48,1.46,0.8,1.01
49660,"Youngstown-Warren-Boardman, OH-PA",1.44,1.22,1.26,0.32,0.52,,0.22,0.19,1.12,0.93,,3.24,2.41,3.85,2.6
49700,"Yuba City, CA",0.09,0.07,-0.08,-0.51,-0.21,,0.02,0.17,0.6,0.3,,0.23,1.15,1.3,0.2
49740,"Yuma, AZ",0.07,0.04,0.16,-0.05,0.08,,0.02,-0.09,0.12,-0.01,,0.24,-0.45,0.41,-0.1
49780,"Zanesville, OH",-0.32,-0.28,-0.43,-0.3,-0.28,,-0.04,0.1,-0.02,-0.04,,-0.67,0.42,-0.51,-0.43
,,,,,,,,,,,,,,,,
,,,,,,,,0.000890598,-0.01127707,0.010696856,0.008713447,,,,,
,,,,,,,,0.123325006,0.165906689,0.428445313,0.401929823,,,,,
